1,0,0,1,0,0,0,1,0,0,1,0,0,2,DM
2,0,0,1,0,0,0,0,0,0,0,0,0,2,DM
3,0,1,0,0,0,0,0,0,0,0,0,0,1,DM
4,0,1,0,0,0,0,0,0,0,0,0,0,1,DM
5,0,0,0,0,0,0,0,0,0,0,0,1,11,Bm
6,0,0,0,0,0,0,0,0,0,0,0,1,11,Bm
7,0,0,0,0,0,0,0,0,0,1,0,0,9,Bm
8,0,0,0,0,0,0,0,0,0,1,0,0,9,Bm
9,0,0,0,0,0,0,0,1,0,1,0,0,7,GM
10,0,0,0,0,0,0,0,1,0,0,0,1,7,GM
11,0,0,0,0,0,0,0,1,0,0,0,0,7,GM
12,0,0,0,0,1,0,1,0,1,0,0,1,8,EM7
13,0,0,0,0,1,0,0,0,0,0,0,0,4,EM7
14,0,0,1,0,0,0,0,0,0,0,0,0,2,EM7
15,0,1,0,0,0,0,0,0,1,0,0,0,8,EM7
16,0,0,1,0,0,0,0,0,0,0,0,0,2,EM7
17,0,1,0,0,1,0,0,0,0,1,0,0,9,AM
18,0,0,0,0,0,0,0,0,0,1,0,0,9,AM
19,0,0,0,0,0,0,0,1,0,0,0,1,7,AM7
20,0,0,0,0,0,0,0,0,0,1,0,0,9,AM7
21,0,0,0,0,0,0,0,1,0,0,0,0,7,AM7
22,0,0,0,0,0,0,1,0,0,1,0,0,6,F#m
23,1,0,0,1,0,0,1,0,0,0,0,0,6,F#m
24,0,0,0,0,0,0,0,0,0,0,0,1,11,F#m
25,1,0,0,0,1,0,0,0,0,0,0,0,4,Am
26,0,0,0,0,1,0,0,0,0,1,0,0,4,Am
27,1,0,0,0,0,0,0,0,0,0,0,0,0,Am
28,0,0,0,1,0,0,1,0,0,0,0,1,3,BM7
29,0,0,0,0,0,0,1,0,0,0,0,0,6,BM7
30,1,0,0,1,0,0,0,0,0,0,0,0,3,BM7
31,0,0,0,0,0,0,0,0,0,0,0,1,11,BM7
32,0,0,0,0,1,0,0,0,0,0,0,1,11,BM7
33,0,0,0,1,0,0,0,0,0,0,0,0,3,BM7
34,0,0,0,0,0,0,0,0,0,1,0,1,11,BM7
35,0,0,0,0,0,0,0,1,0,0,0,0,7,BM7
36,0,0,0,0,1,0,0,1,0,0,0,1,4,Em
37,0,0,0,0,1,0,0,0,0,0,0,1,4,Em
38,0,0,1,0,0,0,0,0,0,0,0,0,2,Em
39,0,0,1,0,1,0,0,0,0,0,0,0,2,Em
40,0,0,0,0,0,0,1,0,0,0,0,0,6,Em
41,0,0,1,0,1,0,0,1,0,0,0,0,2,Em
42,0,0,0,0,1,0,0,0,0,0,0,0,4,Em
43,0,1,0,0,1,0,0,0,0,1,0,0,1,AM
44,0,0,0,0,1,0,0,0,0,0,0,0,4,AM
45,0,1,0,0,0,0,0,0,0,0,0,1,1,AM
46,0,0,0,0,0,0,0,0,0,1,0,0,9,AM
47,0,0,1,0,0,0,0,0,0,1,0,0,9,AM7
48,0,1,0,0,0,0,0,0,0,0,0,0,1,AM7
49,0,0,0,0,0,0,0,1,0,1,0,0,9,AM7
50,0,0,0,0,0,0,1,0,0,0,0,0,6,AM7
51,0,0,1,0,0,0,1,0,0,1,0,0,2,DM
52,0,0,1,0,0,0,0,0,0,0,0,0,2,DM
